second,1,7,21,31,37,50,55,56,69,71
951963,0,0,0,0,0,0,1,0,0,0
952020,1,0,0,0,0,0,0,0,0,1
952022,1,0,0,1,0,0,0,0,0,0
952028,1,0,0,0,1,0,0,0,0,0
952080,0,0,0,0,0,0,0,0,0,1
952084,0,0,0,0,0,0,1,0,0,0
952140,0,0,0,0,0,0,0,0,0,1
952200,1,0,0,0,0,0,0,1,0,1
952201,1,0,0,0,0,1,0,0,0,0
952202,1,0,0,1,0,0,0,0,0,0
952204,1,0,0,0,0,0,1,0,0,0
952208,1,0,0,0,1,0,0,0,0,0
952260,1,0,0,0,0,0,0,0,0,1
952320,0,0,0,0,0,0,0,0,0,1
952323,0,0,0,0,0,0,1,0,0,0
952380,1,0,0,0,0,0,0,0,0,1
952382,1,0,0,1,0,0,0,0,0,0
952388,0,0,0,0,1,0,0,0,0,0
952440,1,0,0,0,0,0,0,0,0,1
952444,1,0,0,0,0,0,1,0,0,0
952500,1,0,0,0,0,0,0,1,0,1
952501,1,0,0,0,0,1,0,0,0,0
952560,1,0,0,0,0,0,0,0,0,1
952562,1,0,0,1,0,0,0,0,0,0
952564,1,0,0,0,0,0,1,0,0,0
952568,0,0,0,0,1,0,0,0,0,0
952620,0,0,0,0,0,0,0,0,0,1
952680,0,0,0,0,0,0,0,0,0,1
952684,0,0,0,0,0,0,1,0,0,0
952740,1,0,0,0,0,0,0,0,0,1
952742,1,0,0,1,0,0,0,0,0,0
952748,0,0,0,0,1,0,0,0,0,0
952800,1,0,0,0,0,0,0,0,0,1
952801,1,0,0,0,0,1,0,1,0,0
952804,1,0,0,0,0,0,1,0,0,0
952860,0,0,0,0,0,0,0,0,0,1
952920,0,0,0,0,0,0,0,0,0,1
952922,0,0,0,1,0,0,0,0,0,0
952924,0,0,0,0,0,0,1,0,0,0
952928,0,0,0,0,1,0,0,0,0,0
952980,0,0,0,0,0,0,0,0,0,1
953040,1,0,0,0,0,0,0,0,0,1
953044,1,0,0,0,0,0,1,0,0,0
953100,0,0,0,0,0,0,0,0,0,1
953101,0,0,0,0,0,1,0,1,0,0
953102,0,0,0,1,0,0,0,0,0,0
953108,1,0,0,0,1,0,0,0,0,0
953164,1,0,0,0,0,0,1,0,0,0
953189,1,0,0,0,0,0,0,0,0,1
953222,1,0,0,0,0,0,0,0,0,1
953280,1,0,0,0,0,0,0,0,0,1
953282,0,0,0,1,0,0,0,0,0,0
953283,0,0,0,0,0,0,1,0,0,0
953288,1,0,0,0,1,0,0,0,0,0
953340,1,0,0,0,0,0,0,0,0,1
953400,0,0,0,0,0,0,0,0,0,1
953401,1,0,0,0,0,1,0,1,0,0
953404,1,0,0,0,0,0,1,0,0,0
953460,0,0,0,0,0,0,0,0,0,1
953462,0,0,0,1,0,0,0,0,0,0
953468,1,0,0,0,1,0,0,0,0,0
953520,1,0,0,0,0,0,0,0,0,1
953524,1,0,0,0,0,0,1,0,0,0
953580,1,0,0,0,0,0,0,0,0,1
953640,1,0,0,0,0,0,0,0,0,1
953642,1,0,0,1,0,0,0,0,0,0
953643,1,0,0,0,0,0,1,0,0,0
953648,1,0,0,0,1,0,0,0,0,0
953700,0,0,0,0,0,0,0,1,0,1
953701,0,0,0,0,0,1,0,0,0,0
953760,0,0,0,0,0,0,0,0,0,1
953764,0,0,0,0,0,0,1,0,0,0
953822,0,0,0,1,0,0,0,0,0,0
953828,0,0,0,0,1,0,0,0,0,0
953838,0,0,0,0,0,0,0,0,0,1
953880,0,0,0,0,0,0,0,0,0,1
953884,0,0,0,0,0,0,1,0,0,0
953940,1,0,0,0,0,0,0,0,0,1
954000,1,0,0,0,0,0,0,1,0,0
954001,1,0,0,0,0,1,0,0,0,0
954002,1,0,0,1,0,0,0,0,0,0
954004,1,0,0,0,0,0,1,0,0,0
954008,0,0,0,0,1,0,0,0,0,0
954124,1,0,0,0,0,0,1,0,0,0
954182,1,0,0,1,0,0,0,0,0,0
954188,1,0,0,0,1,0,0,0,0,0
954244,1,0,0,0,0,0,1,0,0,0
954300,1,0,0,0,0,0,0,1,0,0
954301,1,0,0,0,0,1,0,0,0,0
954362,1,0,0,1,0,0,0,0,0,0
954363,1,0,0,0,0,0,1,0,0,0
954368,1,0,0,0,1,0,0,0,0,0
954484,1,0,0,0,0,0,1,0,0,0
954542,0,0,0,1,0,0,0,0,0,0
954548,0,0,0,0,1,0,0,0,0,0
954600,1,0,0,0,0,0,0,1,0,0
954601,1,0,0,0,0,1,0,0,0,0
954604,1,0,0,0,0,0,1,0,0,0
954722,1,0,0,1,0,0,0,0,0,0
954724,1,0,0,0,0,0,1,0,0,0
954728,0,0,0,0,1,0,0,0,0,0
954785,0,0,1,0,0,0,0,0,0,0
954844,1,0,0,0,0,0,1,0,0,0
954845,1,0,1,0,0,0,0,0,0,0
954900,1,0,0,0,0,0,0,1,0,0
954901,1,0,0,0,0,1,0,0,0,0
954902,1,0,0,1,0,0,0,0,0,0
954905,1,0,1,0,0,0,0,0,0,0
954908,1,0,0,0,1,0,0,0,0,0
954964,0,0,0,0,0,0,1,0,0,0
954965,1,0,1,0,0,0,0,0,0,0
955025,0,0,1,0,0,0,0,0,0,0
955082,0,0,0,1,0,0,0,0,0,0
955083,0,0,0,0,0,0,1,0,0,0
955085,0,0,1,0,0,0,0,0,0,0
955088,0,0,0,0,1,0,0,0,0,0
955145,0,0,1,0,0,0,0,0,0,0
955200,1,0,0,0,0,0,0,1,0,0
955201,0,0,0,0,0,1,0,0,0,0
955204,1,0,0,0,0,0,1,0,0,0
955205,1,0,1,0,0,0,0,0,0,0
955262,0,0,0,1,0,0,0,0,0,0
955265,0,0,1,0,0,0,0,0,0,0
955268,0,0,0,0,1,0,0,0,0,0
955324,1,0,0,0,0,0,1,0,0,0
955442,0,0,0,1,0,0,0,0,0,0
955444,1,0,0,0,0,0,1,0,0,0
955448,1,0,0,0,1,0,0,0,0,0
955500,0,0,0,0,0,0,0,1,0,0
955501,0,0,0,0,0,1,0,0,0,0
955564,0,0,0,0,0,0,1,0,0,0
955622,1,0,0,1,0,0,0,0,0,0
955628,1,0,0,0,1,0,0,0,0,0
955684,0,0,0,0,0,0,1,0,0,0
955801,0,0,0,0,0,1,0,1,0,0
955802,1,0,0,1,0,0,0,0,0,0
955803,1,0,0,0,0,0,1,0,0,0
955808,0,0,0,0,1,0,0,0,0,0
955923,0,0,0,0,0,0,1,0,0,0
955982,1,0,0,1,0,0,0,0,0,0
955988,1,0,0,0,1,0,0,0,0,0
956044,0,0,0,0,0,0,1,0,0,0
956100,0,0,0,0,0,0,0,1,0,0
956101,0,0,0,0,0,1,0,0,0,0
956162,1,0,0,1,0,0,0,0,0,0
956164,1,0,0,0,0,0,1,0,0,0
956168,1,0,0,0,1,0,0,0,0,0
956284,0,0,0,0,0,0,1,0,0,0
956342,0,0,0,1,0,0,0,0,0,0
956348,1,0,0,0,1,0,0,0,0,0
956400,1,0,0,0,0,0,0,1,0,0
956401,0,0,0,0,0,1,0,0,0,0
956404,1,0,0,0,0,0,1,0,0,0
956522,1,0,0,1,0,0,0,0,0,0
956523,1,0,0,0,0,0,1,0,0,0
956528,1,0,0,0,1,0,0,0,0,0
956643,1,0,0,0,0,0,1,0,0,0
956700,0,0,0,0,0,0,0,1,0,0
956701,1,0,0,0,0,1,0,0,0,0
956702,1,0,0,1,0,0,0,0,0,0
956708,1,0,0,0,1,0,0,0,0,0
956763,1,0,0,0,0,0,1,0,0,0
956882,0,0,0,1,0,0,0,0,0,0
956883,0,0,0,0,0,0,1,0,0,0
956888,0,0,0,0,1,0,0,0,0,0
957000,1,0,0,0,0,0,0,1,0,0
957001,1,0,0,0,0,1,0,0,0,0
957004,1,0,0,0,0,0,1,0,0,0
957062,0,0,0,1,0,0,0,0,0,0
957068,0,0,0,0,1,0,0,0,0,0
957124,0,0,0,0,0,0,1,0,0,0
957242,1,0,0,1,0,0,0,0,0,0
957244,1,0,0,0,0,0,1,0,0,0
957248,1,0,0,0,1,0,0,0,0,0
957300,0,0,0,0,0,0,0,1,0,0
957301,0,0,0,0,0,1,0,0,0,0
957364,0,0,0,0,0,0,1,0,0,0
957422,1,0,0,1,0,0,0,0,0,0
957428,1,0,0,0,1,0,0,0,0,0
957484,0,0,0,0,0,0,1,0,0,0
957600,1,0,0,0,0,0,0,1,0,0
957601,1,0,0,0,0,1,0,0,0,0
957602,1,0,0,1,0,0,0,0,0,0
957604,1,0,0,0,0,0,1,0,0,0
957608,1,0,0,0,1,0,0,0,0,0
957724,0,0,0,0,0,0,1,0,0,0
957782,0,0,0,1,0,0,0,0,0,0
957788,0,0,0,0,1,0,0,0,0,0
957844,1,0,0,0,0,0,1,0,0,0
957900,0,0,0,0,0,0,0,1,0,0
957901,0,0,0,0,0,1,0,0,0,0
957962,0,0,0,1,0,0,0,0,0,0
957964,1,0,0,0,0,0,1,0,0,0
957968,1,0,0,0,1,0,0,0,0,0
958084,1,0,0,0,0,0,1,0,0,0
958142,0,0,0,1,0,0,0,0,0,0
958148,1,0,0,0,1,0,0,0,0,0
958200,0,0,0,0,0,0,0,1,0,0
958201,0,0,0,0,0,1,0,0,0,0
958203,0,0,0,0,0,0,1,0,0,0
958322,1,0,0,1,0,0,0,0,0,0
958324,1,0,0,0,0,0,1,0,0,0
958328,0,0,0,0,1,0,0,0,0,0
958443,1,0,0,0,0,0,1,0,0,0
958500,0,0,0,0,0,0,0,1,0,0
958501,0,0,0,0,0,1,0,0,0,0
958502,0,0,0,1,0,0,0,0,0,0
958508,0,0,0,0,1,0,0,0,0,0
958564,0,0,0,0,0,0,1,0,0,0
958682,1,0,0,1,0,0,0,0,0,0
958683,1,0,0,0,0,0,1,0,0,0
958688,1,0,0,0,1,0,0,0,0,0
958800,0,0,0,0,0,0,0,1,0,0
958801,0,0,0,0,0,1,0,0,0,0
958803,0,0,0,0,0,0,1,0,0,0
958862,0,0,0,1,0,0,0,0,0,0
958868,0,0,0,0,1,0,0,0,0,0
958924,0,0,0,0,0,0,1,0,0,0
959042,0,0,0,1,0,0,0,0,0,0
959044,0,0,0,0,0,0,1,0,0,0
959048,0,0,0,0,1,0,0,0,0,0
959101,1,0,0,0,0,1,0,0,0,0
959128,1,0,0,0,0,0,0,1,0,0
959163,0,0,0,0,0,0,1,0,0,0
959222,1,0,0,1,0,0,0,0,0,0
959228,1,0,0,0,1,0,0,0,0,0
959283,0,0,0,0,0,0,1,0,0,0
959400,0,0,0,0,0,0,0,1,0,0
959401,0,0,0,0,0,1,0,0,0,0
959402,0,0,0,1,0,0,0,0,0,0
959403,0,0,0,0,0,0,1,0,0,0
959408,0,0,0,0,1,0,0,0,0,0
959523,0,0,0,0,0,0,1,0,0,0
959582,0,0,0,1,0,0,0,0,0,0
959588,1,0,0,0,1,0,0,0,0,0
959645,0,0,0,0,0,0,1,0,0,0
959700,1,0,0,0,0,0,0,1,0,0
959701,1,0,0,0,0,1,0,0,0,0
959762,1,0,0,1,0,0,0,0,0,0
959764,1,0,0,0,0,0,1,0,0,0
959768,1,0,0,0,1,0,0,0,0,0
959884,1,0,0,0,0,0,1,0,0,0
959942,1,0,0,1,0,0,0,0,0,0
959948,1,0,0,0,1,0,0,0,0,0
960000,1,0,0,0,0,0,0,1,0,0
960001,1,0,0,0,0,1,0,0,0,0
960004,1,0,0,0,0,0,1,0,0,0
960122,1,0,0,1,0,0,0,0,0,0
960124,1,0,0,0,0,0,1,0,0,0
960128,1,0,0,0,1,0,0,0,0,0
960244,0,0,0,0,0,0,1,0,0,0
960300,0,0,0,0,0,0,0,1,0,0
960301,1,0,0,0,0,1,0,0,0,0
960302,1,0,0,1,0,0,0,0,0,0
960308,1,0,0,0,1,0,0,0,0,0
960364,1,0,0,0,0,0,1,0,0,0
960482,1,0,0,1,0,0,0,0,0,0
960484,1,0,0,0,0,0,1,0,0,0
960488,1,0,0,0,1,0,0,0,0,0
960600,1,0,0,0,0,0,0,1,0,0
960601,1,0,0,0,0,1,0,0,0,0
960612,1,0,0,0,0,0,1,0,0,0
960662,1,0,0,1,0,0,0,0,0,0
960668,1,0,0,0,1,0,0,0,0,0
960724,0,0,0,0,0,0,1,0,0,0
960842,1,0,0,1,0,0,0,0,0,0
960844,1,0,0,0,0,0,1,0,0,0
960848,1,0,0,0,1,0,0,0,0,0
960900,0,0,0,0,0,0,0,1,0,0
960901,0,0,0,0,0,1,0,0,0,0
960963,0,0,0,0,0,0,1,0,0,0
961022,0,0,0,1,0,0,0,0,0,0
961028,0,0,0,0,1,0,0,0,0,0
961083,0,0,0,0,0,0,1,0,0,0
961200,0,0,0,0,0,0,0,1,0,0
961201,0,0,0,0,0,1,0,0,0,0
961202,0,0,0,1,0,0,0,0,0,0
961204,0,0,0,0,0,0,1,0,0,0
961208,0,0,0,0,1,0,0,0,0,0
961324,1,0,0,0,0,0,1,0,0,0
961382,1,0,0,1,0,0,0,0,0,0
961388,1,0,0,0,1,0,0,0,0,0
961444,0,0,0,0,0,0,1,0,0,0
961500,0,0,0,0,0,0,0,1,0,0
961501,0,0,0,0,0,1,0,0,0,0
961562,1,0,0,1,0,0,0,0,0,0
961564,1,0,0,0,0,0,1,0,0,0
961568,1,0,0,0,1,0,0,0,0,0
961684,0,0,0,0,0,0,1,0,0,0
961742,0,0,0,1,0,0,0,0,0,0
961748,0,0,0,0,1,0,0,0,0,0
961800,0,0,0,0,0,0,0,1,0,0
961801,0,0,0,0,0,1,0,0,0,0
961804,0,0,0,0,0,0,1,0,0,0
961922,0,0,0,1,0,0,0,0,0,0
961924,0,0,0,0,0,0,1,0,0,0
961928,0,0,0,0,1,0,0,0,0,0
962044,0,0,0,0,0,0,1,0,0,0
962100,0,0,0,0,0,0,0,1,0,0
962101,0,0,0,0,0,1,0,0,0,0
962102,0,0,0,1,0,0,0,0,0,0
962108,0,0,0,0,1,0,0,0,0,0
962164,0,0,0,0,0,0,1,0,0,0
962282,0,0,0,1,0,0,0,0,0,0
962284,0,0,0,0,0,0,1,0,0,0
962288,0,0,0,0,1,0,0,0,0,0
962400,0,0,0,0,0,0,0,1,0,0
962401,0,0,0,0,0,1,0,0,0,0
962404,0,0,0,0,0,0,1,0,0,0
962462,0,0,0,1,0,0,0,0,0,0
962468,0,0,0,0,1,0,0,0,0,0
962524,0,0,0,0,0,0,1,0,0,0
962642,1,0,0,1,0,0,0,0,0,0
962644,1,0,0,0,0,0,1,0,0,0
962648,1,0,0,0,1,0,0,0,0,0
962700,0,0,0,0,0,0,0,1,0,0
962701,0,0,0,0,0,1,0,0,0,0
962763,1,0,0,0,0,0,1,0,0,0
962822,1,0,0,1,0,0,0,0,0,0
962828,1,0,0,0,1,0,0,0,0,0
962884,1,0,0,0,0,0,1,0,0,0
963000,0,0,0,0,0,0,0,1,0,0
963001,0,0,0,0,0,1,0,0,0,0
963002,0,0,0,1,0,0,0,0,0,0
963004,0,0,0,0,0,0,1,0,0,0
963008,0,0,0,0,1,0,0,0,0,0
963124,0,0,0,0,0,0,1,0,0,0
963182,1,0,0,1,0,0,0,0,0,0
963188,1,0,0,0,1,0,0,0,0,0
963244,1,0,0,0,0,0,1,0,0,0
963300,0,0,0,0,0,0,0,1,0,0
963301,0,0,0,0,0,1,0,0,0,0
963362,0,0,0,1,0,0,0,0,0,0
963364,0,0,0,0,0,0,1,0,0,0
963368,0,0,0,0,1,0,0,0,0,0
963484,1,0,0,0,0,0,1,0,0,0
963542,1,0,0,1,0,0,0,0,0,0
963548,1,0,0,0,1,0,0,0,0,0
963600,0,0,0,0,0,0,0,1,0,0
963601,0,0,0,0,0,1,0,0,0,0
963604,0,0,0,0,0,0,1,0,0,0
963722,0,0,0,1,0,0,0,0,0,0
963724,0,0,0,0,0,0,1,0,0,0
963728,0,0,0,0,1,0,0,0,0,0
963844,0,0,0,0,0,0,1,0,0,0
963900,0,0,0,0,0,0,0,1,0,0
963901,0,0,0,0,0,1,0,0,0,0
963902,0,0,0,1,0,0,0,0,0,0
963908,0,0,0,0,1,0,0,0,0,0
963963,0,0,0,0,0,0,1,0,0,0
964082,1,0,0,1,0,0,0,0,0,0
964084,1,0,0,0,0,0,1,0,0,0
964088,1,0,0,0,1,0,0,0,0,0
964200,1,0,0,0,0,0,0,1,0,0
964201,1,0,0,0,0,1,0,0,0,0
964203,1,0,0,0,0,0,1,0,0,0
964262,0,0,0,1,0,0,0,0,0,0
964268,0,0,0,0,1,0,0,0,0,0
964323,0,0,0,0,0,0,1,0,0,0
964442,1,0,0,1,0,0,0,0,0,0
964443,1,0,0,0,0,0,1,0,0,0
964448,1,0,0,0,1,0,0,0,0,0
964500,0,0,0,0,0,0,0,1,0,0
964501,0,0,0,0,0,1,0,0,0,0
964563,0,0,0,0,0,0,1,0,0,0
964622,1,0,0,1,0,0,0,0,0,0
964628,1,0,0,0,1,0,0,0,0,0
964683,0,0,0,0,0,0,1,0,0,0
964800,0,0,0,0,0,0,0,1,0,0
964801,0,0,0,0,0,1,0,0,0,0
964802,0,0,0,1,0,0,0,0,0,0
964804,0,0,0,0,0,0,1,0,0,0
964808,0,0,0,0,1,0,0,0,0,0
964924,0,0,0,0,0,0,1,0,0,0
964982,1,0,0,1,0,0,0,0,0,0
964988,1,0,0,0,1,0,0,0,0,0
965044,0,0,0,0,0,0,1,0,0,0
965100,0,0,0,0,0,0,0,1,0,0
965101,0,0,0,0,0,1,0,0,0,0
965162,1,0,0,1,0,0,0,0,0,0
965164,1,0,0,0,0,0,1,0,0,0
965168,1,0,0,0,1,0,0,0,0,0
965284,0,0,0,0,0,0,1,0,0,0
965342,1,0,0,1,0,0,0,0,0,0
965348,0,0,0,0,1,0,0,0,0,0
965400,1,0,0,0,0,0,0,1,0,0
965401,1,0,0,0,0,1,0,0,0,0
965404,1,0,0,0,0,0,1,0,0,0
965522,0,0,0,1,0,0,0,0,0,0
965524,0,0,0,0,0,0,1,0,0,0
965528,0,0,0,0,1,0,0,0,0,0
965644,1,0,0,0,0,0,1,0,0,0
965700,1,0,0,0,0,0,0,1,0,0
965701,1,0,0,0,0,1,0,0,0,0
965702,1,0,0,1,0,0,0,0,0,0
965708,0,0,0,0,1,0,0,0,0,0
965764,0,0,0,0,0,0,1,0,0,0
965882,1,0,0,1,0,0,0,0,0,0
965884,1,0,0,0,0,0,1,0,0,0
965888,1,0,0,0,1,0,0,0,0,0
966000,0,0,0,0,0,0,0,1,0,0
966001,0,0,0,0,0,1,0,0,0,0
966003,0,0,0,0,0,0,1,0,0,0
966060,0,0,0,0,0,0,0,0,1,0
966062,0,0,0,1,0,0,0,0,0,0
966068,0,0,0,0,1,0,0,0,0,0
966124,1,0,0,0,0,0,1,0,0,0
966239,0,0,0,0,0,0,0,0,1,0
966242,0,0,0,1,0,0,0,0,0,0
966243,0,0,0,0,0,0,1,0,0,0
966248,0,0,0,0,1,0,0,0,0,0
966300,0,0,0,0,0,0,0,1,0,0
966301,0,0,0,0,0,1,0,0,0,0
966363,1,0,0,0,0,0,1,0,0,0
966420,1,0,0,0,0,0,0,0,1,0
966422,1,0,0,1,0,0,0,0,0,0
966428,1,0,0,0,1,0,0,0,0,0
966429,0,0,0,0,1,0,0,0,0,0
966483,0,0,0,0,0,0,1,0,0,0
966600,1,0,0,0,0,0,0,1,1,0
966601,1,0,0,0,0,1,0,0,0,0
966602,0,0,0,1,0,0,0,0,0,0
966603,1,0,0,0,0,0,1,0,0,0
966609,1,0,0,0,1,0,0,0,0,0
966724,0,0,0,0,0,0,1,0,0,0
966779,1,0,0,0,0,0,0,0,1,0
966782,1,0,0,1,0,0,0,0,0,0
966789,1,0,0,0,1,0,0,0,0,0
966844,0,0,0,0,0,0,1,0,0,0
966900,1,0,0,0,0,0,0,1,0,0
966901,1,0,0,0,0,1,0,0,0,0
966960,0,0,0,0,0,0,0,0,1,0
966962,0,0,0,1,0,0,0,0,0,0
966963,0,0,0,0,0,0,1,0,0,0
966969,0,0,0,0,1,0,0,0,0,0
967083,0,0,0,0,0,0,1,0,0,0
967085,0,0,1,0,0,0,0,0,0,0
967140,0,0,0,0,0,0,0,0,1,0
967142,0,0,0,1,0,0,0,0,0,0
967145,0,0,1,0,0,0,0,0,0,0
967149,0,0,0,0,1,0,0,0,0,0
967200,0,0,0,0,0,0,0,1,0,0
967201,0,0,0,0,0,1,0,0,0,0
967204,0,0,0,0,0,0,1,0,0,0
967205,0,0,1,0,0,0,0,0,0,0
967265,0,0,1,0,0,0,0,0,0,0
967320,1,0,0,0,0,0,0,0,1,0
967322,1,0,0,1,0,0,0,0,0,0
967324,1,0,0,0,0,0,1,0,0,0
967325,1,0,1,0,0,0,0,0,0,0
967329,1,0,0,0,1,0,0,0,0,0
967385,1,0,1,0,0,0,0,0,0,0
967444,0,0,0,0,0,0,1,0,0,0
967445,0,0,1,0,0,0,0,0,0,0
967500,0,0,0,0,0,0,0,1,1,0
967501,0,0,0,0,0,1,0,0,0,0
967502,0,0,0,1,0,0,0,0,0,0
967505,0,0,1,0,0,0,0,0,0,0
967509,0,0,0,0,1,0,0,0,0,0
967564,1,0,0,0,0,0,1,0,0,0
967565,1,0,1,0,0,0,0,0,0,0
967625,0,0,1,0,0,0,0,0,0,0
967680,1,0,0,0,0,0,0,0,1,0
967682,1,0,0,1,0,0,0,0,0,0
967684,1,0,0,0,0,0,1,0,0,0
967689,1,0,0,0,1,0,0,0,0,0
967713,1,0,1,0,0,0,0,0,0,0
967745,0,0,1,0,0,0,0,0,0,0
967800,0,0,0,0,0,0,0,1,0,0
967801,0,0,0,0,0,1,0,0,0,0
967803,0,0,0,0,0,0,1,0,0,0
967805,1,0,1,0,0,0,0,0,0,0
967860,1,0,0,0,0,0,0,0,1,0
967862,1,0,0,1,0,0,0,0,0,0
967865,1,0,1,0,0,0,0,0,0,0
967869,1,0,0,0,1,0,0,0,0,0
967924,0,0,0,0,0,0,1,0,0,0
967925,1,0,1,0,0,0,0,0,0,0
967985,0,0,1,0,0,0,0,0,0,0
968040,0,0,0,0,0,0,0,0,1,0
968042,0,0,0,1,0,0,0,0,0,0
968044,0,0,0,0,0,0,1,0,0,0
968045,0,0,1,0,0,0,0,0,0,0
968049,0,0,0,0,1,0,0,0,0,0
968100,1,0,0,0,0,0,0,1,0,0
968101,1,0,0,0,0,1,0,0,0,0
968105,1,0,1,0,0,0,0,0,0,0
968163,1,0,0,0,0,0,1,0,0,0
968164,1,0,1,0,0,0,0,0,0,0
968220,0,0,0,0,0,0,0,0,1,0
968222,1,0,0,1,0,0,0,0,0,0
968225,1,0,1,0,0,0,0,0,0,0
968229,1,0,0,0,1,0,0,0,0,0
968283,0,0,0,0,0,0,1,0,0,0
968285,0,0,1,0,0,0,0,0,0,0
968344,1,0,1,0,0,0,0,0,0,0
968400,0,0,0,0,0,0,0,1,1,0
968401,0,0,0,0,0,1,0,0,0,0
968402,0,0,0,1,0,0,0,0,0,0
968404,0,0,0,0,0,0,1,0,0,0
968405,0,0,1,0,0,0,0,0,0,0
968409,0,0,0,0,1,0,0,0,0,0
968465,0,0,1,0,0,0,0,0,0,0
968524,0,0,0,0,0,0,1,0,0,0
968525,0,0,1,0,0,0,0,0,0,0
968580,0,0,0,0,0,0,0,0,1,0
968582,0,0,0,1,0,0,0,0,0,0
968584,0,0,1,0,0,0,0,0,0,0
968589,0,0,0,0,1,0,0,0,0,0
968644,0,0,0,0,0,0,1,0,0,0
968645,0,0,1,0,0,0,0,0,0,0
968700,0,0,0,0,0,0,0,1,0,0
968701,0,0,0,0,0,1,0,0,0,0
968705,0,0,1,0,0,0,0,0,0,0
968760,0,0,0,0,0,0,0,0,1,0
968762,0,0,0,1,0,0,0,0,0,0
968764,0,0,0,0,0,0,1,0,0,0
968765,0,0,1,0,0,0,0,0,0,0
968769,0,0,0,0,1,0,0,0,0,0
968825,0,0,1,0,0,0,0,0,0,0
968883,0,0,0,0,0,0,1,0,0,0
968884,0,0,1,0,0,0,0,0,0,0
968940,0,0,0,0,0,0,0,0,1,0
968942,0,0,0,1,0,0,0,0,0,0
968944,0,0,1,0,0,0,0,0,0,0
968949,0,0,0,0,1,0,0,0,0,0
969001,0,0,0,0,0,1,0,0,0,0
969002,0,0,0,0,0,0,0,1,0,0
969004,0,0,0,0,0,0,1,0,0,0
969005,0,0,1,0,0,0,0,0,0,0
969065,0,0,1,0,0,0,0,0,0,0
969120,0,0,0,0,0,0,0,0,1,0
969122,0,0,0,1,0,0,0,0,0,0
969124,0,0,0,0,0,0,1,0,0,0
969125,0,0,1,0,0,0,0,0,0,0
969129,0,0,0,0,1,0,0,0,0,0
969185,0,0,1,0,0,0,0,0,0,0
969243,0,0,0,0,0,0,1,0,0,0
969245,0,0,1,0,0,0,0,0,0,0
969300,0,0,0,0,0,0,0,1,1,0
969301,0,0,0,0,0,1,0,0,0,0
